sample_id,model,method,ground_truth,raw_model_output,local_prediction,official_prediction,diagnostic_prediction,parse_status,original_parser_status,correct_status,parser_difference,original_parser_error,failure_stage,runtime_error
tsh:87,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:88,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:89,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:90,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:91,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:92,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:93,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:94,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:95,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:96,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:97,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:98,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:99,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:100,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:101,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:102,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:103,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:104,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:105,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:106,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:107,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:108,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:109,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:110,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:111,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:112,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:113,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:114,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:115,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:116,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:117,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:118,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:119,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:120,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:121,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:122,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:123,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:124,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:125,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:126,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:127,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:128,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:129,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:130,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:131,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:132,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:133,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:134,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:135,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:136,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:137,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:138,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:139,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:140,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:141,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:142,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:143,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:144,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:145,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:146,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:147,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:148,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:149,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:150,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:151,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:152,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:153,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:154,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:155,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:156,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:157,llava-video-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:158,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:159,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:160,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:161,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:162,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:163,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:164,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:165,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:166,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:167,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:168,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:169,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:170,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:171,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:172,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:173,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:174,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:175,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:176,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:177,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:178,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:179,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:180,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:181,llava-video-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:182,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:183,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:184,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:185,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:186,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:187,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:188,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:189,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:190,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:191,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:192,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:193,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:194,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:195,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:196,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:197,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:198,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:199,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:200,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:201,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:202,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:203,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:204,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:205,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:206,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:207,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:208,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:209,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:210,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:211,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:212,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:213,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:214,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:215,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:216,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:217,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:218,llava-video-7b,tcd,BA,AB,AB,AB,AB,valid,valid,False,False,,,
tsh:219,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:220,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:221,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:222,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:223,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:224,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:225,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:226,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:227,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:228,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:229,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:230,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:231,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:232,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:233,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:234,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:235,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:236,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:237,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:238,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:239,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:240,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:241,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:242,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:243,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:244,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:245,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:246,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:247,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:248,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:249,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:250,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:251,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:252,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:253,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:254,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:255,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:256,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:257,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:258,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:259,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:260,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:261,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:262,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:263,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:264,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:265,llava-video-7b,tcd,BA,B,B,B,,valid,valid,False,False,,,
tsh:266,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:267,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:268,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:269,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:270,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:271,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:272,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:273,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:274,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:275,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:276,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:277,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:278,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:279,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:280,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:281,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:282,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:283,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:284,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:285,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:286,llava-video-7b,tcd,BA,AB,AB,AB,AB,valid,valid,False,False,,,
tsh:287,llava-video-7b,tcd,BA,A,A,A,,valid,valid,False,False,,,
tsh:288,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:289,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:290,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:291,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:292,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:293,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:294,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:295,llava-video-7b,tcd,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:296,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:297,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:298,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:299,llava-video-7b,tcd,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:300,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:301,llava-video-7b,tcd,BA,BA,BA,BA,BA,valid,valid,True,False,,,
