sample_id,model,method,ground_truth,raw_model_output,local_prediction,official_prediction,diagnostic_prediction,parse_status,original_parser_status,correct_status,parser_difference,original_parser_error,failure_stage,runtime_error
tsh:12,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: applying paint to a sponge
2. Action B: applying glitter nail polish

The first action (applying paint to a sponge) happens before the second action (applying glitter nail polish).",AB,AB,AB,valid,valid,True,False,,,
tsh:13,qwen2.5-vl-7b,base,AB,"The two actions in the video are:

1. Action A: drawing on tape and cutting it out
2. Action B: applying a top coat

The sequence of events is as follows:
- First, the person draws on the tape and cuts out half of a heart.
- Then, the person applies a top coat to the nail.

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:14,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: flying a helicopter over a river
2. Action A: rafting into a tunnel

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:15,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: cutting dough into rounds
2. Action A: cooking meat",BA,BA,BA,valid,valid,True,False,,,
tsh:16,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: eating together
2. Action B: practicing martial arts

The first scene shows two individuals eating together at a table, while the second scene depicts a person practicing martial arts outdoors.",AB,AB,AB,valid,valid,True,False,,,
tsh:17,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. **Dancing (Action B)**: The woman is seen dancing with children on a pier.
2. **Playing Music (Action A)**: The scene transitions to a group of people playing music on a stage.

So, **dancing** happens before **playing music**.",BA,BA,BA,valid,valid,True,False,,,
tsh:18,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Stirring cabbage with oil
2. Action B: Boiling the broccoli

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:19,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: mixing various spices and olive oil
2. Action B: cooking sausages on a grill pan",AB,AB,AB,valid,valid,True,False,,,
tsh:20,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: carving pumpkins
2. Action B: walking down the road

The video starts with a scene of people carving pumpkins, followed by a scene of a person walking down the road.",AB,AB,AB,valid,valid,False,False,,,
tsh:21,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: displaying welding equipment
2. Action B: cleaning a welded area",AB,AB,AB,valid,valid,True,False,,,
tsh:22,qwen2.5-vl-7b,base,BA,"The sequence of events in the video is as follows:

1. **Action B. playing polo** - This action occurs first, as it shows people riding horses and participating in a polo match.
2. **Action A. an award ceremony** - This action occurs second, as it shows individuals holding up a trophy and celebrating, which suggests an award ceremony following the polo match.

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:23,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: cleaning the seats of a car
2. Action A: carpet cleaning

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:24,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Putting on labels
2. Action B: Ironing a label on a fabric

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:25,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: mixing ingredients in a bowl
2. Action A: making a sandwich",BA,BA,BA,valid,valid,True,False,,,
tsh:26,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action B. throwing a bowling ball
2. Action A. talking to the camera",BA,BA,BA,valid,valid,False,False,,,
tsh:27,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: rollerskating across a crosswalk
2. Action A: talking

The person is first seen rollerskating across a crosswalk, and then later talking to the camera.",BA.,BA.,BA,valid,valid,False,False,,,
tsh:28,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: displaying a sand dunes
2. Action B: leading and riding camels

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:29,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: washing a car
2. Action B: showing the inside of a car

The video starts with a person washing a car, then transitions to showing the inside of the car.",AB,AB,AB,valid,valid,True,False,,,
tsh:30,qwen2.5-vl-7b,base,BA,"The sequence of actions in the video is as follows:

1. Action A: flying a drone
2. Action B: jumping into the water

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:31,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Exiting a building with a snowboard
2. Action B: Snowboarding on a street

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:32,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: walking up stairs
2. Action A: trimming hedges

The woman is first seen walking up stairs, and then she is shown trimming hedges.",BA,BA,BA,valid,valid,True,False,,,
tsh:33,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: whisking eggs and steaming them
2. Action B: serving scrambled eggs on toast",AB,AB,AB,valid,valid,False,False,,,
tsh:34,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: attending a bullfight
2. Action A: matadors walking in the ring

The video starts with a crowd of people watching a bullfight, indicating that they are attending the event. Then, it transitions to show matadors walking in the ring, which is part of the bullfighting spectacle.",BA,BA,BA,valid,valid,True,False,,,
tsh:35,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: preparing to jump
2. Action B: zip lining

The video first shows people preparing to jump, followed by them zip lining.",AB,AB,AB,valid,valid,True,False,,,
tsh:36,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: playing the guitar
2. Action A: playing the flute",BA,BA,BA,valid,valid,True,False,,,
tsh:37,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: preparing for a dive on a diving board
2. Action A: jumping into a pool

The person is first seen preparing to dive from the diving board, and then the scene transitions to show someone jumping into the pool.",BA,BA,BA,valid,valid,True,False,,,
tsh:38,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: mixing ingredients in a bowl
2. Action B: making a sandwich

The video first shows a close-up of a red bowl with various ingredients being mixed together, indicating the mixing of ingredients. This is followed by a scene where a sandwich is being made, showing a hand spreading butter on a slice of bread.",AB,AB,AB,valid,valid,True,False,,,
tsh:39,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: Submerging basil leaves in salt water and removing excess water.
2. Action B: Turning the swordfish over.

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:40,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: assembling a bike
2. Action B: putting tools in the box

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:41,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: Putting something in the trunk of a car
2. Action A: Walking on a slackline

The first action is putting something in the trunk of a car, and the second action is walking on a slackline.",BA,BA,BA,valid,valid,True,False,,,
tsh:42,qwen2.5-vl-7b,base,AB,"The two actions in the video are:

1. Pedaling a bike (Action A)
2. Arm-wrestling (Action B)

The sequence of events is as follows: first, the person is seen pedaling a bike, and then the scene transitions to two people arm-wrestling. Therefore, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:43,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: mixing ingredients
2. Action A: baking cookies",BA,BA,BA,valid,valid,True,False,,,
tsh:44,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Opening a door
2. Action B: Cutting hair

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:45,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: women talking
2. Action A: getting tattoos done

The video starts with the women talking, and then it transitions to showing a person getting a tattoo.",BA,BA,BA,valid,valid,True,False,,,
tsh:46,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: a man's face moving
2. Action B: shining a shoe

The video starts with a close-up of a man's face, showing him moving his head slightly. Then, the camera shifts to show a black leather shoe being shined.",AB,AB,AB,valid,valid,True,False,,,
tsh:47,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: coating the squid rings with flour
2. Action B: frying the squid rings

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:48,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: washing hands
2. Action A: lighting a candle",BA,BA,BA,valid,valid,True,False,,,
tsh:49,qwen2.5-vl-7b,base,BA,"The actions in the video are:

1. Cleaning a bathtub (Action B)
2. Cleaning a toilet (Action A)

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:50,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action B: giving a high five
2. Action A: playing rock paper scissors

The video first shows a person giving a high five to another person, followed by a scene where people are playing rock paper scissors.",BA,BA,BA,valid,valid,False,False,,,
tsh:51,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: reaching for the last beer
2. Action B: giving a high five

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:52,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: Scrolling text
2. Action A: Running water from a faucet",BA,BA,BA,valid,valid,True,False,,,
tsh:53,qwen2.5-vl-7b,base,AB,"The first action in the video is Action B. throwing a javelin. The second action is not present in the provided frames, so it cannot be determined.",B,B,,valid,valid,False,False,,,
tsh:54,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: mixing water and vinegar in a bowl
2. Action A: flipping pasta

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:55,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: crushing the ingredients
2. Action B: cooking pasta",AB,AB,AB,valid,valid,True,False,,,
tsh:56,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B. mixing water and vinegar in a bowl
2. Action A. cooking pasta",BA,BA,BA,valid,valid,True,False,,,
tsh:57,qwen2.5-vl-7b,base,AB,"The sequence of actions in the video is as follows:

1. Action A: throwing a hammer
2. Action B: celebrating a medal

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:58,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B. walking toward the door of a house
2. Action A. entering a workshop",BA,BA,BA,valid,valid,True,False,,,
tsh:59,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: Shoveling snow
2. Action A: Entering a workshop",BA,BA,BA,valid,valid,True,False,,,
tsh:60,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: blending ingredients in a food processor
2. Action B: mixing various ingredients in a bowl

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:61,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: registering for the event
2. Action B: skateboarding

The video first shows a person registering for an event, followed by scenes of people skateboarding at a skate park.",AB,AB,AB,valid,valid,True,False,,,
tsh:62,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B. chilling against a fence
2. Action A. rollerblading tricks",BA,BA,BA,valid,valid,True,False,,,
tsh:63,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B. chilling against a fence
2. Action A. roller skating on ramps

The video starts with a person standing behind a fence, then transitions to a scene of people roller skating on ramps.",BA,BA,BA,valid,valid,True,False,,,
tsh:64,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: play fighting with croquet mallets
2. Action B: hitting a ball

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:65,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: holding a piece of bark and talking to the camera
2. Action B: adding wood to the fire

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:66,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: using a hammer to remove debris
2. Action A: using a flat equipment to move the dumbbell-shaped steels

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:67,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: driving a car
2. Action B: skating on the railing

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:68,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: smoothing wallpaper
2. Action B: walking around a ladder

The person is first seen smoothing the wallpaper, and then the video cuts to the person walking around the ladder.",AB,AB,AB,valid,valid,False,False,,,
tsh:69,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: walking around a ladder
2. Action B: measuring wallpaper

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:70,qwen2.5-vl-7b,base,BA,"The two actions in the video are:

1. Action B. mixing cake ingredients
2. Action A. frosting a cake

The video starts with the mixing of cake ingredients, followed by the frosting of a cake.",BA,BA,BA,valid,valid,True,False,,,
tsh:71,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: opening a can
2. Action B: wiping the boot with a towel",AB,AB,AB,valid,valid,False,False,,,
tsh:72,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action B: topping the tortillas with various ingredients
2. Action A: mashing the mixture in a bowl",BA,BA,BA,valid,valid,False,False,,,
tsh:73,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. B. knitting
2. A. Slapping the pillow",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:74,qwen2.5-vl-7b,base,AB,The action that happens first is Action B: slicing a loaf of bread.,B,B,,valid,valid,False,False,,,
tsh:75,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: bungee jumping from a bridge
2. Action B: swimming

The video first shows a person bungee jumping from a bridge, followed by scenes of people swimming in the water.",AB,AB,AB,valid,valid,True,False,,,
tsh:76,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: riding bikes
2. Action A: giving a hug

The video starts with people riding bikes on a sandy beach under a bright sun. Later, two individuals are seen giving each other a hug.",BA,BA,BA,valid,valid,True,False,,,
tsh:77,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: Roasting a pepper on a stove
2. Action B: Juicing a lemon

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:78,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Adding oil to the dough in the mixer.
2. Action B: Rolling a piece of dough into a ball.

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:79,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: skateboarding
2. Action A: doing skateboard tricks down stairs

The video starts with people skateboarding on a street, then transitions to a scene where a person is doing skateboard tricks down stairs.",BA,BA,BA,valid,valid,True,False,,,
tsh:80,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: applying wallpaper
2. Action B: smoothing wallpaper with a spatula

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:81,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: tying shoes and getting up from the couch
2. Action B: a person walking to the door

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:82,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Walking on a dock
2. Action B: Wakeboarding tricks

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:83,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: washing hands
2. Action B: working in an office

The video first shows a person washing their hands at a sink, followed by a scene of a keyboard with text indicating ""Keyboard 1.295 per square inch."" This suggests that the keyboard is being used in an office setting. Therefore, the action of washing hands happens before the action of working in an office.",AB,AB,AB,valid,valid,False,False,,,
tsh:84,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action B: washing hands
2. Action A: working in an office

The first action is washing hands, and it happens before the second action, which is working in an office.",BA,BA,BA,valid,valid,False,False,,,
tsh:85,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: adding mashed potatoes and chutney, then mixing
2. Action A: heating a pan

The video starts with the addition of mashed potatoes and chutney to the pan, followed by the heating of the pan.",BA,BA,BA,valid,valid,True,False,,,
tsh:86,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: cutting and squeezing lemons
2. Action B: making lemonade

The video first shows a person cutting and squeezing lemons, followed by the preparation of lemonade.",AB,AB,AB,valid,valid,True,False,,,
tsh:87,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Slicing the onion
2. Action B: Coating the onion rings in batter

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:88,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: mixing milk with vinegar
2. Action A: mixing ingredients in a bowl",BA,BA,BA,valid,valid,True,False,,,
tsh:89,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action B: peeling transfer paper off the client's back
2. Action A: sticking things on paper

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:90,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: Melting butter and adding garlic.
2. Action B: Adding potatoes to boiling water and cooking them.",AB,AB,AB,valid,valid,False,False,,,
tsh:91,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: washing a car
2. Action A: cleaning the interior of a car",BA,BA,BA,valid,valid,True,False,,,
tsh:92,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: examining paint brushes
2. Action B: mixing paint with a paint brush",AB,AB,AB,valid,valid,True,False,,,
tsh:93,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B. talking to the camera
2. Action A. preparing ingredients",BA,BA,BA,valid,valid,True,False,,,
tsh:94,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: scuba diving
2. Action B: taking photos on a boat

The video starts with an underwater scene showing fish swimming around, which suggests scuba diving. The scene then transitions to a view of a boat on the water, indicating that the person is now taking photos from the boat.",AB,AB,AB,valid,valid,True,False,,,
tsh:95,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: mixing ingredients together in a bowl
2. Action B: making a sandwich",AB,AB,AB,valid,valid,True,False,,,
tsh:96,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: cutting vegetables
2. Action A: crushing the ingredients in a food processor",BA,BA,BA,valid,valid,True,False,,,
tsh:97,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Cars driving by the road
2. Action B: A bus parked outside the building

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:98,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: presenting ingredients
2. Action A: making a sandwich",BA,BA,BA,valid,valid,True,False,,,
tsh:99,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: performing a belly button piercing
2. Action B: looking in the mirror

The first action is the belly button piercing, and the second action is looking in the mirror.",AB,AB,AB,valid,valid,True,False,,,
tsh:100,qwen2.5-vl-7b,base,BA,"The actions in the video are:

1. Action B: performing a frisbee routine with dogs
2. Action A: swinging a dog on a red plate

Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:101,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: adding herbs to the soup
2. Action B: adding ingredients to the soup

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:102,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: playing clarinets
2. Action B: leading the band

The video starts with a close-up of a person playing a clarinet, indicating that the action of playing clarinets happens first. Then, the scene transitions to show another person leading the band, indicating that the action of leading the band happens after.",AB,AB,AB,valid,valid,False,False,,,
tsh:103,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Putting a cake in a display case
2. Action B: Mixing chocolate and rice crispies

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:104,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: grooming a dog
2. Action B: trimming dog nails

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:105,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: grooming a dog
2. Action A: trimming dog nails",BA,BA,BA,valid,valid,True,False,,,
tsh:106,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action B: riding camels
2. Action A: guiding a tour in a desert

The video first shows people riding camels, followed by a scene of a man standing next to a vehicle with ""Cabo Adventures"" written on it, indicating he is likely guiding a tour in a desert.",BA,BA,BA,valid,valid,False,False,,,
tsh:107,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: Getting a tattoo
2. Action B: Talking to the camera

The video starts with a person getting a tattoo, followed by the same person talking to the camera.",AB.,AB.,AB,valid,valid,False,False,,,
tsh:108,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: exercising in a gym
2. Action B: driving

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:109,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: walking around a kayak
2. Action B: exercising in a gym

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:110,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action A: dancing on pointe
2. Action B: speaking to the camera

The video starts with a woman dancing on pointe, then transitions to her speaking to the camera.",AB.,AB.,AB,valid,valid,False,False,,,
tsh:111,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: seasoning the chicken
2. Action A: tearing apart the chicken

The person first seasons the chicken with salt and pepper, then tears it apart using a fork and spoon.",BA,BA,BA,valid,valid,True,False,,,
tsh:112,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: preparing steamed rice using a rice cooker
2. Action B: preparing spinach and seasoning it

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:113,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: Getting a spare tire out
2. Action B: Lowering a car

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:114,qwen2.5-vl-7b,base,BA,"The sequence of actions in the video is as follows:

1. Action A: Removing a tire
2. Action B: Getting a spare tire out

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:115,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: riding a motor boat
2. Action A: wearing sunblock

The video first shows people riding a motor boat on the water, followed by a scene where a person is wearing sunblock.",BA,BA,BA,valid,valid,True,False,,,
tsh:116,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: applying fake nails
2. Action B: applying lipstick",AB,AB,AB,valid,valid,True,False,,,
tsh:117,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: blending ingredients into a paste
2. Action B: adding oil to the pan and frying the seeds with onion paste

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:118,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: screwing the tools in place of the holes
2. Action A: running a sharp object along the paper

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:119,qwen2.5-vl-7b,base,AB,"The two actions in the video are:

1. Action A: mixing ingredients
2. Action B: rolling out dough and adding sugar on it

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:120,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: Rolling a flatten dough
2. Action A: Slicing a cake and placing slices on a cooking sheet

So, Action B happens before Action A.",BABA,BABA,BA,valid,valid,False,False,,,
tsh:121,qwen2.5-vl-7b,base,BA,"The actions in the video occur in the following order:

1. Action B: mixing ingredients
2. Action A: slicing a cake and placing slices on a cooking sheet",BA,BA,BA,valid,valid,True,False,,,
tsh:122,qwen2.5-vl-7b,base,AB,"The two actions in the video are:

1. Action A: rolling out dough and adding sugar on it
2. Action B: slicing a cake and placing slices on a cooking sheet

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:123,qwen2.5-vl-7b,base,AB,"The actions in the video occur in the following order:

1. Action A: mixing ingredients
2. Action B: rolling a flatten dough

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
