sample_id,model,method,ground_truth,raw_model_output,local_prediction,official_prediction,diagnostic_prediction,parse_status,original_parser_status,correct_status,parser_difference,original_parser_error,failure_stage,runtime_error
tsh:37,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:38,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:39,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:40,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:41,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:42,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:43,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:44,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:45,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:46,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:47,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:48,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:49,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:50,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:51,llava-ov-7b,dino_heal,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:52,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:53,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:54,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:55,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:56,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:57,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:58,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:59,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:60,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:61,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:62,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:63,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:64,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:65,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:66,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:67,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:68,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:69,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:70,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:71,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:72,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:73,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:74,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:75,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:76,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:77,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:78,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:79,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:80,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:81,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:82,llava-ov-7b,dino_heal,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:83,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:84,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:85,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:86,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:87,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:88,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:89,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:90,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:91,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:92,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:93,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:94,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:95,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:96,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:97,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:98,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:99,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:100,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:101,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:102,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:103,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:104,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:105,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:106,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:107,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:108,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:109,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:110,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:111,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:112,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:113,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:114,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:115,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:116,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:117,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:118,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:119,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:120,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:121,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:122,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:123,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:124,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:125,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:126,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:127,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:128,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:129,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:130,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:131,llava-ov-7b,dino_heal,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:132,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:133,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:134,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:135,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:136,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:137,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:138,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:139,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:140,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:141,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:142,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:143,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:144,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:145,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:146,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:147,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:148,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:149,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:150,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:151,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:152,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:153,llava-ov-7b,dino_heal,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:154,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:155,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:156,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:157,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:158,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:159,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:160,llava-ov-7b,dino_heal,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:161,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:162,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:163,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:164,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:165,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:166,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:167,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:168,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:169,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:170,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:171,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:172,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:173,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:174,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:175,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:176,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:177,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:178,llava-ov-7b,dino_heal,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:179,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:180,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:181,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:182,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:183,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:184,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:185,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:186,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:187,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:188,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:189,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:190,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:191,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:192,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:193,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:194,llava-ov-7b,dino_heal,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:195,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:196,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:197,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:198,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:199,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:200,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:201,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:202,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:203,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:204,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:205,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:206,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:207,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:208,llava-ov-7b,dino_heal,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:209,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:210,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:211,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:212,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:213,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:214,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:215,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:216,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:217,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:218,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:219,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:220,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:221,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:222,llava-ov-7b,dino_heal,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:223,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:224,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:225,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:226,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:227,llava-ov-7b,dino_heal,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:228,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:229,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:230,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:231,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:232,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:233,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:234,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:235,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:236,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:237,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:238,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:239,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:240,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:241,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:242,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:243,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:244,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:245,llava-ov-7b,dino_heal,AB,AB,AB,AB,AB,valid,valid,True,False,,,
tsh:246,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:247,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:248,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:249,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:250,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:251,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:252,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:253,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:254,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:255,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:256,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:257,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:258,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:259,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:260,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:261,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:262,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:263,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:264,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:265,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:266,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:267,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:268,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:269,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:270,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:271,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:272,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:273,llava-ov-7b,dino_heal,BA,BA,BA,BA,BA,valid,valid,True,False,,,
tsh:274,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:275,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:276,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:277,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:278,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:279,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:280,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:281,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:282,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:283,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:284,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:285,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:286,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:287,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:288,llava-ov-7b,dino_heal,AB,BA,BA,BA,BA,valid,valid,False,False,,,
tsh:289,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:290,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:291,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:292,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:293,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:294,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:295,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:296,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:297,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:298,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:299,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:300,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:301,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:302,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:303,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:304,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:305,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:306,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:307,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:308,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:309,llava-ov-7b,dino_heal,AB,BA,BA,BA,BA,valid,valid,False,False,,,
