sample_id,model,method,ground_truth,raw_model_output,local_prediction,official_prediction,diagnostic_prediction,parse_status,original_parser_status,correct_status,parser_difference,original_parser_error,failure_stage,runtime_error
tsh:32,llava-ov-7b,dino_heal,BA,"B. walking up stairs
A. trimming hedges",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:33,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:34,llava-ov-7b,dino_heal,BA,Action A happens before Action B.,AB,AB,AB,valid,valid,False,False,,,
tsh:35,llava-ov-7b,dino_heal,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:36,llava-ov-7b,dino_heal,BA,"B. playing the guitar
A. playing the flute",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:37,llava-ov-7b,dino_heal,BA,"B. preparing for a dive on a diving board
A. jumping into a pool",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:38,llava-ov-7b,dino_heal,AB,"A. mixing ingredients in a bowl
B. making a sandwich",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:39,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:40,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:41,llava-ov-7b,dino_heal,BA,"B. putting something in the trunk of a car
A. walking on a slackline",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:42,llava-ov-7b,dino_heal,AB,"A. pedaling a bike
B. arm-wrestling",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:43,llava-ov-7b,dino_heal,BA,B. mixing ingredients,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:44,llava-ov-7b,dino_heal,AB,"A. opening a door
B. cutting hair",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:45,llava-ov-7b,dino_heal,BA,B. women talking,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:46,llava-ov-7b,dino_heal,AB,The actions occur in the following order: A man's face moving (Action A) and then shining a shoe (Action B).,AB,AB,AB,valid,valid,True,False,,,
tsh:47,llava-ov-7b,dino_heal,AB,"A. coating the squid rings with flour
B. frying the squid rings",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:48,llava-ov-7b,dino_heal,BA,B. washing hands,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:49,llava-ov-7b,dino_heal,BA,Action A. cleaning a toilet happens before Action B. cleaning a bathtub.,AB.,AB.,AB,valid,valid,False,False,,,
tsh:50,llava-ov-7b,dino_heal,AB,Action A. playing rock paper scissors happens before Action B. giving a high five.,AB,AB,AB,valid,valid,True,False,,,
tsh:51,llava-ov-7b,dino_heal,AB,Action B. giving a high five happens before Action A. reaching for the last beer.,BA,BA,BA,valid,valid,False,False,,,
tsh:52,llava-ov-7b,dino_heal,BA,Action B. scrolling text happens before Action A. running water from a faucet.,BA,BA,BA,valid,valid,True,False,,,
tsh:53,llava-ov-7b,dino_heal,AB,Action B. throwing a javelin happens before Action A. throwing a pebble.,BA,BA,BA,valid,valid,False,False,,,
tsh:54,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:55,llava-ov-7b,dino_heal,AB,"A. crushing the ingredients
B. cooking pasta",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:56,llava-ov-7b,dino_heal,BA,B. mixing water and vinegar in a bowl happens before A. cooking pasta.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:57,llava-ov-7b,dino_heal,AB,"A. throwing a hammer
B. celebrating a medal",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:58,llava-ov-7b,dino_heal,BA,"B. walking toward the door of a house
A. entering a workshop",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:59,llava-ov-7b,dino_heal,BA,B. shoveling snow,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:60,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:61,llava-ov-7b,dino_heal,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:62,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:63,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:64,llava-ov-7b,dino_heal,AB,"A. play fighting with croquet mallets
B. hitting a ball",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:65,llava-ov-7b,dino_heal,AB,"A. holding a piece of bark and talking to the camera
B. adding wood to the fire",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:66,llava-ov-7b,dino_heal,BA,"The actions occur in the following order: first, the person is seen welding the metal pieces together, and then, after the welding is complete, they use a hammer to remove debris from the area.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:67,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:68,llava-ov-7b,dino_heal,BA,"B. walking around a ladder
A. smoothing wallpaper",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:69,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:70,llava-ov-7b,dino_heal,BA,B. mixing cake ingredients,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:71,llava-ov-7b,dino_heal,BA,"B. wiping the boot with a towel
A. opening a can",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:72,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:73,llava-ov-7b,dino_heal,BA,The action of knitting happens before the action of slapping the pillow.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:74,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:75,llava-ov-7b,dino_heal,AB,"The actions occur in the following order: A. bungee jumping from a bridge, followed by B. swimming.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:76,llava-ov-7b,dino_heal,BA,B. riding bikes,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:77,llava-ov-7b,dino_heal,BA,B. juicing a lemon happens before A. roasting a pepper on a stove.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:78,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:79,llava-ov-7b,dino_heal,BA,B. skateboarding,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:80,llava-ov-7b,dino_heal,AB,"The actions occur in the following order: A. applying wallpaper, followed by B. smoothing wallpaper with a spatula.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:81,llava-ov-7b,dino_heal,BA,Action A happens before Action B.,AB,AB,AB,valid,valid,False,False,,,
tsh:82,llava-ov-7b,dino_heal,AB,"A. wakeboarding tricks
B. walking on a dock",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:83,llava-ov-7b,dino_heal,BA,Action B. working in an office happens before Action A. washing hands.,BA,BA,BA,valid,valid,True,False,,,
tsh:84,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:85,llava-ov-7b,dino_heal,BA,"B. adding mashed potatoes and chutney, then mixing happens before A. heating a pan.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:86,llava-ov-7b,dino_heal,AB,"The actions occur in the following order: A. cutting and squeezing lemons, B. making lemonade.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:87,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:88,llava-ov-7b,dino_heal,BA,Action B. mixing milk with vinegar happens before Action A. mixing ingredients in a bowl.,BA,BA,BA,valid,valid,True,False,,,
tsh:89,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:90,llava-ov-7b,dino_heal,BA,"The actions occur in the following order: first, the person adds a block of butter to a pot of boiling water, and then they add minced garlic to the pot.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:91,llava-ov-7b,dino_heal,BA,B. washing a car happens before A. cleaning the interior of a car.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:92,llava-ov-7b,dino_heal,AB,"A. examining paint brushes
B. mixing paint with a paint brush",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:93,llava-ov-7b,dino_heal,BA,B. talking to the camera happens before A. preparing ingredients.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:94,llava-ov-7b,dino_heal,AB,"The actions occur in the following order: first, the video shows scuba diving, followed by taking photos on a boat.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:95,llava-ov-7b,dino_heal,AB,"A. mixing ingredients together in a bowl
B. making a sandwich",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:96,llava-ov-7b,dino_heal,BA,B. cutting vegetables,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:97,llava-ov-7b,dino_heal,AB,Action A. cars driving by the road happens before Action B. a bus parked outside the building.,AB,AB,AB,valid,valid,True,False,,,
tsh:98,llava-ov-7b,dino_heal,BA,Action B. presenting ingredients happens before Action A. making a sandwich.,BA,BA,BA,valid,valid,True,False,,,
tsh:99,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:100,llava-ov-7b,dino_heal,BA,"The actions occur in the following order: first, the person performs a frisbee routine with dogs, and then they swing a dog on a red plate.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:101,llava-ov-7b,dino_heal,AB,"A. adding herbs to the soup
B. adding ingredients to the soup",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:102,llava-ov-7b,dino_heal,BA,"The actions occur in the following order: first, the person is playing the violin (Action A), and then they are leading the band (Action B).",AB,AB,AB,valid,valid,False,False,,,
tsh:103,llava-ov-7b,dino_heal,AB,B,B,B,,valid,valid,False,False,,,
tsh:104,llava-ov-7b,dino_heal,AB,Action A. grooming a dog happens before Action B. trimming dog nails.,AB,AB,AB,valid,valid,True,False,,,
tsh:105,llava-ov-7b,dino_heal,BA,B. grooming a dog,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:106,llava-ov-7b,dino_heal,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:107,llava-ov-7b,dino_heal,BA,Action A. getting a tattoo happens before Action B. talking to the camera.,AB.,AB.,AB,valid,valid,False,False,,,
tsh:108,llava-ov-7b,dino_heal,AB,"A. exercising in a gym
B. driving",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:109,llava-ov-7b,dino_heal,AB,"The actions occur in the following order: A. walking around a kayak, B. exercising in a gym.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:110,llava-ov-7b,dino_heal,BA,B. speaking to the camera happens before A. dancing on pointe.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:111,llava-ov-7b,dino_heal,BA,B. seasoning the chicken happens before A. tearing apart the chicken.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:112,llava-ov-7b,dino_heal,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:113,llava-ov-7b,dino_heal,AB,Action A. getting a spare tire out happens before Action B. lowering a car.,AB,AB,AB,valid,valid,True,False,,,
tsh:114,llava-ov-7b,dino_heal,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:115,llava-ov-7b,dino_heal,BA,B. riding a motor boat,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:116,llava-ov-7b,dino_heal,AB,"A. applying fake nails
B. applying lipstick",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:117,llava-ov-7b,dino_heal,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:118,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:119,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:120,llava-ov-7b,dino_heal,BA,"B. rolling a flatten dough
A. slicing a cake and placing slices on a cooking sheet",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:121,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:122,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:123,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:124,llava-ov-7b,dino_heal,BA,"The actions occur in the following order: A. trying to get something in the eye, followed by B. a child crying.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:125,llava-ov-7b,dino_heal,AB,Action A. working out on spin bikes happens before Action B. talking to the camera.,AB.,AB.,AB,valid,valid,False,False,,,
tsh:126,llava-ov-7b,dino_heal,BA,Action B. observing a temple happens before Action A. receiving a white box.,BA,BA,BA,valid,valid,True,False,,,
tsh:127,llava-ov-7b,dino_heal,BA,"B. observing a temple
A. an arrow hitting a board",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:128,llava-ov-7b,dino_heal,AB,"A. cutting hair
B. walking down a street",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:129,llava-ov-7b,dino_heal,AB,"A. talking to the camera
B. opening the door",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:130,llava-ov-7b,dino_heal,BA,"B. walking across a suspension bridge
A. rafting down a river",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:131,llava-ov-7b,dino_heal,AB,Action A. playing baseball happens before Action B. holding up a large silver award.,AB,AB,AB,valid,valid,True,False,,,
tsh:132,llava-ov-7b,dino_heal,BA,B. playing ping pong,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:133,llava-ov-7b,dino_heal,BA,"B. rolling the garment in a towel
A. washing clothes",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:134,llava-ov-7b,dino_heal,AB,"A. making dough
B. baking cookies",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:135,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:136,llava-ov-7b,dino_heal,BA,"B. grabbing a surfboard
A. surfing",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:137,llava-ov-7b,dino_heal,BA,"B. grabbing a surfboard
A. surfing",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:138,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:139,llava-ov-7b,dino_heal,BA,"The actions occur in the following order: first, the person ties the shoelaces of the white sneakers, and then they put on a sock.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:140,llava-ov-7b,dino_heal,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:141,llava-ov-7b,dino_heal,BA,Action B. playing a bagpipe happens before Action A. playing a piano.,BA,BA,BA,valid,valid,True,False,,,
tsh:142,llava-ov-7b,dino_heal,AB,"A. playing a piano
B. playing a bagpipe",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:143,llava-ov-7b,dino_heal,AB,"A. vacuuming the car interior
B. washing a car",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:144,llava-ov-7b,dino_heal,BA,"B. preparing scuba diving
A. scuba diving in the sea",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:145,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:146,llava-ov-7b,dino_heal,BA,Action B. washing hands happens before Action A. throwing a paper towel in the waste bin.,BA,BA,BA,valid,valid,True,False,,,
tsh:147,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:148,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:149,llava-ov-7b,dino_heal,BA,B. drinking coffee,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:150,llava-ov-7b,dino_heal,AB,"The actions occur in the following order: A. two men turning and looking at each other, followed by B. drinking beer.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:151,llava-ov-7b,dino_heal,AB,"The actions occur in the following order: A. five men walking on the street, followed by B. drinking beer.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:152,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:153,llava-ov-7b,dino_heal,AB,"A. extracting oil from a car engine
B. lighting a woodfire",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:154,llava-ov-7b,dino_heal,BA,Action B. talking to the camera happens before Action A. drying a dog.,BA,BA,BA,valid,valid,True,False,,,
tsh:155,llava-ov-7b,dino_heal,BA,B. talking to the camera happens before A. applying makeup to hair.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:156,llava-ov-7b,dino_heal,AB,"A. talking to the camera
B. applying makeup to hair",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:157,llava-ov-7b,dino_heal,BA,Action A. pouring dressing on the lettuce happens before Action B. blending all the ingredients together.,AB,AB,AB,valid,valid,False,False,,,
tsh:158,llava-ov-7b,dino_heal,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:159,llava-ov-7b,dino_heal,BA,"B. opening a door
A. swinging on a swing",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:160,llava-ov-7b,dino_heal,AB,"A. opening a door
B. a child going down the slide",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:161,llava-ov-7b,dino_heal,BA,"B. swinging on a swing
A. walking",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:162,llava-ov-7b,dino_heal,BA,B. walking,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:163,llava-ov-7b,dino_heal,AB,"A. bringing a pot of salted water to a boil
B. cooking pasta",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:164,llava-ov-7b,dino_heal,BA,B. washing clothes,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:165,llava-ov-7b,dino_heal,AB,"A. walking through a door
B. displaying an amplifier",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:166,llava-ov-7b,dino_heal,BA,B.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:167,llava-ov-7b,dino_heal,BA,"The actions occur in the following order: B. walking down stairs, followed by A. working out with a rowing machine.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:168,llava-ov-7b,dino_heal,BA,"B. washing the surface of a car
A. cleaning car tires",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:169,llava-ov-7b,dino_heal,AB,Action A. cleaning car tires happens before Action B. steam cleaning the car's engine.,AB,AB,AB,valid,valid,True,False,,,
tsh:170,llava-ov-7b,dino_heal,BA,"B. playing water polo
A. celebrating on the podium",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:171,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:172,llava-ov-7b,dino_heal,BA,"B. adding the spring rolls to hot oil
A. plating the spring rolls with sauce",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:173,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:174,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:175,llava-ov-7b,dino_heal,BA,"The actions occur in the following order: first, a person is seen climbing up the stairs of the metal tower, and then they are seen putting on safety harnesses.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:176,llava-ov-7b,dino_heal,AB,"The actions occur in the following order: A. jumping and walking on the stilts, B. jumping over a bench.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:177,llava-ov-7b,dino_heal,BA,"B. performing skateboard tricks
A. celebrating awards",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:178,llava-ov-7b,dino_heal,AB,"A. performing skateboarding tricks
B. celebrating awards",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:179,llava-ov-7b,dino_heal,BA,"B. traveling on bus
A. floating on inner tubes in the water",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:180,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:181,llava-ov-7b,dino_heal,BA,"B. drawing on a sweet potato
A. filling a basket",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:182,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:183,llava-ov-7b,dino_heal,BA,"The actions occur in the following order: B, A.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:184,llava-ov-7b,dino_heal,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:185,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:186,llava-ov-7b,dino_heal,BA,"B. mixing ingredients together
A. baking cookies",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:187,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:188,llava-ov-7b,dino_heal,BA,Action B. playing table tennis with unusual objects happens before Action A. collecting ping pong balls.,BA,BA,BA,valid,valid,True,False,,,
tsh:189,llava-ov-7b,dino_heal,AB,"The actions occur in the following order: A. taking a bike out of a case, followed by B. assembling a bicycle.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:190,llava-ov-7b,dino_heal,BA,"B. holding a makeup brush
A. brushing nails",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:191,llava-ov-7b,dino_heal,BA,"B. holding a makeup brush
A. painting nails",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:192,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:193,llava-ov-7b,dino_heal,BA,B,B,B,,valid,valid,False,False,,,
tsh:194,llava-ov-7b,dino_heal,AB,"A. pouring the eggs and stirring them
B. plating the eggs and seasoning them",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:195,llava-ov-7b,dino_heal,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:196,llava-ov-7b,dino_heal,BA,"B. drumming performance
A. walking in a crowd",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:197,llava-ov-7b,dino_heal,BA,"B. skateboarding down a hill
A. setting the board upright",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:198,llava-ov-7b,dino_heal,AB,"The actions occur in the following order: first, the scene shows two men driving a convertible, and then the scene transitions to the two men riding down an escalator.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:199,llava-ov-7b,dino_heal,BA,"B. riding down an escalator
A. playing cards",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:200,llava-ov-7b,dino_heal,AB,"A. seasoning the goose liver
B. removing an ingredient and adding another",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:201,llava-ov-7b,dino_heal,BA,"B. mixing ingredients
A. baking cookies",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:202,llava-ov-7b,dino_heal,AB,A,A,A,,valid,valid,False,False,,,
tsh:203,llava-ov-7b,dino_heal,BA,B. adding ingredients to a salad,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:204,llava-ov-7b,dino_heal,AB,"A. preparing ingredients
B. adding ingredients to a salad",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:205,llava-ov-7b,dino_heal,BA,A,A,A,,valid,valid,False,False,,,
tsh:206,llava-ov-7b,dino_heal,AB,Action A. applying sunscreen happens before Action B. about packing up stuff in box.,AB,AB,AB,valid,valid,True,False,,,
tsh:207,llava-ov-7b,dino_heal,BA,"B. adding garlic to hot oil in a pan
A. cooking chicken and pasta",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:208,llava-ov-7b,dino_heal,AB,"The actions occur in the following order: A. traveling on a bus, B. celebrating with a trophy.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:209,llava-ov-7b,dino_heal,BA,"B. putting a skirt over a rod
A. decorating a Christmas tree",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:210,llava-ov-7b,dino_heal,AB,"A. assembling a stand
B. decorating a Christmas tree",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:211,llava-ov-7b,dino_heal,BA,Action B. gardening activities happens before Action A. the end credits.,BA,BA,BA,valid,valid,True,False,,,
