sample_id,model,method,ground_truth,raw_model_output,local_prediction,official_prediction,diagnostic_prediction,parse_status,original_parser_status,correct_status,parser_difference,original_parser_error,failure_stage,runtime_error
tsh:14,llava-ov-7b,season,BA,B. flying a helicopter over a river happens before A. rafting into a tunnel.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:15,llava-ov-7b,season,BA,"B. cutting dough into rounds
A. cooking meat",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:16,llava-ov-7b,season,AB,"A. eating together
B. practicing martial arts",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:17,llava-ov-7b,season,BA,"B. dancing, A. playing music",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:18,llava-ov-7b,season,AB,"A. stirring cabbage with oil
B. boiling the broccoli",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:19,llava-ov-7b,season,AB,"A. mixing various spices and olive oil
B. cooking sausages on a grill pan",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:20,llava-ov-7b,season,BA,B. walking down the road,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:21,llava-ov-7b,season,AB,A. displaying welding equipment happens before B. cleaning a welded area.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:22,llava-ov-7b,season,BA,"B. playing polo
A. an award ceremony",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:23,llava-ov-7b,season,BA,B. cleaning the seats of a car happens before A. carpet cleaning.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:24,llava-ov-7b,season,AB,Write Away Write Away,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:25,llava-ov-7b,season,BA,"A. making a sandwich
B. mixing ingredients in a bowl",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:26,llava-ov-7b,season,AB,B,B,B,,valid,valid,False,False,,,
tsh:27,llava-ov-7b,season,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:28,llava-ov-7b,season,AB,Action A. displaying a sand dunes happens before Action B. leading and riding camels.,AB,AB,AB,valid,valid,True,False,,,
tsh:29,llava-ov-7b,season,AB,"A. washing a car
B. showing the inside of a car",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:30,llava-ov-7b,season,BA,B,B,B,,valid,valid,False,False,,,
tsh:31,llava-ov-7b,season,AB,"A. exiting a building with a snowboard
B. snowboarding on a street",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:32,llava-ov-7b,season,BA,"B. walking up stairs
A. trimming h",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:33,llava-ov-7b,season,BA,A,A,A,,valid,valid,False,False,,,
tsh:34,llava-ov-7b,season,BA,Action B. attending a bullfight happens before Action A. Matadors walking in the ring.,BA,BA,BA,valid,valid,True,False,,,
tsh:35,llava-ov-7b,season,AB,"A. preparing to jump
B. zip lining",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:36,llava-ov-7b,season,BA,"B. playing the guitar, A. playing the flute",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:37,llava-ov-7b,season,BA,B. preparing for a dive on a diving board happens before A. jumping into a pool.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:38,llava-ov-7b,season,AB,"A. mixing ingredients in a bowl
B. making a sandwich",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:39,llava-ov-7b,season,BA,B,B,B,,valid,valid,False,False,,,
tsh:40,llava-ov-7b,season,AB,"A. assembling a bike
B. putting tools in the box",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:41,llava-ov-7b,season,BA,"B. putting something in the trunk of a car
A. walking on a slackline",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:42,llava-ov-7b,season,AB,"A. pedaling a bike
B. arm-wrestling",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:43,llava-ov-7b,season,BA,"B. mixing ingredients, A. baking cookies",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:44,llava-ov-7b,season,AB,"A. opening a door
B. cutting hair",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:45,llava-ov-7b,season,BA,"B. women talking, A. getting tattoos done",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:46,llava-ov-7b,season,AB,"A. a man's face moving
B. shining a shoe",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:47,llava-ov-7b,season,AB,"A. coating the squid rings with flour
B. frying the squid rings",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:48,llava-ov-7b,season,BA,"B. washing hands, A. lighting a candle",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:49,llava-ov-7b,season,BA,Action B. cleaning a bathtub happens before Action A. cleaning a toilet.,BA,BA,BA,valid,valid,True,False,,,
tsh:50,llava-ov-7b,season,AB,B. giving a high five,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:51,llava-ov-7b,season,AB,"B. giving a high five, A. reaching for the last beer",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:52,llava-ov-7b,season,BA,"B. scrolling text
A. running water from a faucet",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:53,llava-ov-7b,season,AB,B. throwing a javelin happens before A. throwing a pebble.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:54,llava-ov-7b,season,BA,B. Mix some water and vinegar in a bowl happens before Soak 50g of dried tomatoes in this for 30 mins.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:55,llava-ov-7b,season,AB,"Blending capers, anchovy, and salmon, and then cooking pasta.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:56,llava-ov-7b,season,BA,B. Mix some water and vinegar in a bowl happens before A. For the olive tapenade:.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:57,llava-ov-7b,season,AB,Action A. throwing a hammer happens before Action B. celebrating a medal.,AB,AB,AB,valid,valid,True,False,,,
tsh:58,llava-ov-7b,season,BA,"B. walking toward the door of a house, then A. entering a workshop",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:59,llava-ov-7b,season,BA,"B. shoveling snow, A. entering a workshop",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:60,llava-ov-7b,season,AB,"A. blending ingredients in a food processor
B. mixing various ingredients in a bowl",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:61,llava-ov-7b,season,AB,"A. registering for the event
B. skateboarding",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:62,llava-ov-7b,season,BA,A,A,A,,valid,valid,False,False,,,
tsh:63,llava-ov-7b,season,BA,A. roller skating on ramps happens before B. chilling against a fence.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:64,llava-ov-7b,season,AB,"A. play fighting with croquet mallets
B. hitting a ball
Action B happens after Action A.",..BA,..BA,AB,valid,valid,False,False,,,
tsh:65,llava-ov-7b,season,AB,"A boy in a yellow 'Wall Lake Divided Lakers' t-shirt is holding a piece of bark and talking to the camera. The scene then transitions to a campsite where a lively campfire burns brightly. Another person, wearing gray pants and white socks, is seen adding more wood to the fire. The video concludes with a black screen.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:66,llava-ov-7b,season,BA,"The actions occur in the following order: John the welder is seen kneeling and welding a rusty metal rail, then the scene transitions to a close-up of the welded area where debris is being removed with a hammer.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:67,llava-ov-7b,season,AB,"A. driving the car
B. skate on the railing",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:68,llava-ov-7b,season,BA,"B. walking around a ladder
A. smoothing wallpaper",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:69,llava-ov-7b,season,AB,"A. walking around a ladder
B. measuring wallpaper",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:70,llava-ov-7b,season,BA,"B. mixing cake ingredients, A. frosting a cake",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:71,llava-ov-7b,season,BA,"B. wiping the boot with a towel
A. opening a can",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:72,llava-ov-7b,season,AB,"A. mashing the mixture in a bowl
B. topping the tortillas with various ingredients",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:73,llava-ov-7b,season,BA,B,B,B,,valid,valid,False,False,,,
tsh:74,llava-ov-7b,season,AB,A,A,A,,valid,valid,False,False,,,
tsh:75,llava-ov-7b,season,AB,"A. bungee jumping from a bridge
B. swimming",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:76,llava-ov-7b,season,BA,"B. riding bikes, A. giving a hug",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:77,llava-ov-7b,season,BA,B. juicing a lemon happens before A. roasting a pepper on a stove.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:78,llava-ov-7b,season,AB,"A. adding oil to the dough in the mixer
B. rolling a piece of dough into a ball",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:79,llava-ov-7b,season,BA,"B. skateboarding, A. doing skateboard tricks down stairs",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:80,llava-ov-7b,season,AB,"A. applying or use tape or paste
B. easy application
A. apply or use tape or paste
B. easy application
A. wallpaper featuring a cartoon pony
B. wallpaper featuring a lollipop
A. wallpaper featuring a heart-shaped balloon
B. wallpaper featuring a heart-shaped balloon
A. wallpaper featuring a heart-shaped balloon
B. wallpaper featuring a lollipop
A. wallpaper featuring a cartoon pony
B. wallpaper featuring a lollipop",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:81,llava-ov-7b,season,BA,Tying shoes and getting up from the couch happens before the person walks to the door.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:82,llava-ov-7b,season,AB,"A. walking on a dock
B. wakeboarding tricks",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:83,llava-ov-7b,season,BA,B. working in an office,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:84,llava-ov-7b,season,AB,"A. working in an office
B. washing hands",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:85,llava-ov-7b,season,BA,"B. adding mashed potatoes and chutney, then mixing happens before A. heating a pan.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:86,llava-ov-7b,season,AB,A,A,A,,valid,valid,False,False,,,
tsh:87,llava-ov-7b,season,AB,A,A,A,,valid,valid,False,False,,,
tsh:88,llava-ov-7b,season,BA,B. mixing milk with vinegar happens before A. mixing ingredients in a bowl.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:89,llava-ov-7b,season,AB,A,A,A,,valid,valid,False,False,,,
tsh:90,llava-ov-7b,season,BA,B,B,B,,valid,valid,False,False,,,
tsh:91,llava-ov-7b,season,BA,B. washing a car happens before A. cleaning the interior of a car.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:92,llava-ov-7b,season,AB,"A. examining paint brushes
B. mixing paint with a paint brush",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:93,llava-ov-7b,season,BA,"B. talking to the camera
A. preparing ingredients",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:94,llava-ov-7b,season,AB,B. taking photos on a boat,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:95,llava-ov-7b,season,AB,"A. mixing ingredients together in a bowl
B. making a sandwich",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:96,llava-ov-7b,season,BA,B. cutting vegetables happens before A. crushing the ingredients in a food processor.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:97,llava-ov-7b,season,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:98,llava-ov-7b,season,BA,Action B. presenting ingredients happens before Action A. making a sandwich.,BA,BA,BA,valid,valid,True,False,,,
tsh:99,llava-ov-7b,season,AB,"A. performing a belly button piercing
B. looking in the mirror
The action of performing a belly button piercing happens before the action of looking in the mirror.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:100,llava-ov-7b,season,BA,B. performing a frisbee routine with dogs happens before A. swinging a dog on a red plate.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:101,llava-ov-7b,season,AB,"A. adding herbs to the soup
B. adding ingredients to the soup",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:102,llava-ov-7b,season,BA,"B. leading the band, A. playing clarinets",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:103,llava-ov-7b,season,AB,B,B,B,,valid,valid,False,False,,,
tsh:104,llava-ov-7b,season,AB,Action A. grooming a dog happens before Action B. trimming dog nails.,AB,AB,AB,valid,valid,True,False,,,
tsh:105,llava-ov-7b,season,BA,"B. grooming a dog, A. trimming dog nails",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:106,llava-ov-7b,season,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:107,llava-ov-7b,season,BA,Action A. getting a tattoo happens before Action B. talking to the camera.,AB.,AB.,AB,valid,valid,False,False,,,
tsh:108,llava-ov-7b,season,AB,"A. exercising in a gym
B. driving",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:109,llava-ov-7b,season,AB,A.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:110,llava-ov-7b,season,BA,"A. dancing on pointe, B. speaking to the camera",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:111,llava-ov-7b,season,BA,Action B. seasoning the chicken happens before Action A. tearing apart the chicken.,BA,BA,BA,valid,valid,True,False,,,
tsh:112,llava-ov-7b,season,AB,"A. preparing steamed rice using a rice cooker
B. preparing spinach and seasoning it",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:113,llava-ov-7b,season,AB,Action A. getting a spare tire out happens before Action B. lowering a car.,AB,AB,AB,valid,valid,True,False,,,
tsh:114,llava-ov-7b,season,BA,Action B happens before Action A.,BA,BA,BA,valid,valid,True,False,,,
tsh:115,llava-ov-7b,season,BA,"B. riding a motor boat, A. wearing sunblock",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:116,llava-ov-7b,season,AB,"A. applying fake nails
B. apply lipstick",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:117,llava-ov-7b,season,AB,Action B happens before Action A.,BA,BA,BA,valid,valid,False,False,,,
tsh:118,llava-ov-7b,season,BA,B happens before A.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:119,llava-ov-7b,season,AB,"A. mixing ingredients
B. rolling out dough and adding sugar on it",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:120,llava-ov-7b,season,BA,"B. rolling a flatten dough
A. slicing a cake and placing slices on a cooking sheet",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:121,llava-ov-7b,season,BA,B,B,B,,valid,valid,False,False,,,
tsh:122,llava-ov-7b,season,AB,A. rolling out dough and adding sugar on it,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:123,llava-ov-7b,season,AB,A.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:124,llava-ov-7b,season,BA,A,A,A,,valid,valid,False,False,,,
tsh:125,llava-ov-7b,season,AB,Action A. working out on spin bikes happens before Action B. talking to the camera.,AB.,AB.,AB,valid,valid,False,False,,,
tsh:126,llava-ov-7b,season,BA,B. observing a temple happens before A. receiving a white box.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:127,llava-ov-7b,season,BA,B. observing a temple happens before A. an arrow hitting a board.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:128,llava-ov-7b,season,AB,"A. cutting hair
B. walking down a street",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:129,llava-ov-7b,season,AB,"A. talking to the camera
B. opening the door",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:130,llava-ov-7b,season,BA,"B. walking across a suspension bridge
A. rafting down a river",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:131,llava-ov-7b,season,AB,B happens before A.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:132,llava-ov-7b,season,BA,"B. playing ping pong, A. a person walking towards someone",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:133,llava-ov-7b,season,BA,"B. rolling the garment in a towel
A. washing clothes",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:134,llava-ov-7b,season,AB,"A. making dough
B. baking cookies",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:135,llava-ov-7b,season,AB,"A hand pours liquid into shredded potatoes, then cuts out patties shapes, followed by frying the patties shapes in a frying pan.",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:136,llava-ov-7b,season,BA,B. grabbing a surfboard happens before A. surfing.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:137,llava-ov-7b,season,BA,"B. grabbing a surfboard
A. surfing",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:138,llava-ov-7b,season,AB,"A. adding the mixture to the kale pot and mixing it
B. serving it with fried sausage and egg",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:139,llava-ov-7b,season,BA,Action A happens before Action B.,AB,AB,AB,valid,valid,False,False,,,
tsh:140,llava-ov-7b,season,AB,"A. jumping on hopscotch squares
B. unfolding a note",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:141,llava-ov-7b,season,BA,Action B. playing a bagpipe happens before Action A. playing a piano.,BA,BA,BA,valid,valid,True,False,,,
tsh:142,llava-ov-7b,season,AB,"A. playing a piano
B. playing a bagpipe",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:143,llava-ov-7b,season,AB,"A. vacuuming the car interior
B. washing a car",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:144,llava-ov-7b,season,BA,"B. preparing scuba diving
A. scuba diving in the sea",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:145,llava-ov-7b,season,AB,A. placing contact lenses into a case,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:146,llava-ov-7b,season,BA,Action B. washing hands happens before Action A. throwing a paper towel in the waste bin.,BA,BA,BA,valid,valid,True,False,,,
tsh:147,llava-ov-7b,season,AB,"A. puring water to a pan
B. grating carrots",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:148,llava-ov-7b,season,BA,B. pouring water to a pan happens before A. chopping kale up on a cutting block.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:149,llava-ov-7b,season,BA,B. drinking coffee happens before A. chilling on a lakeside.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:150,llava-ov-7b,season,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:151,llava-ov-7b,season,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:152,llava-ov-7b,season,BA,"B. making cuts into the shrimp, A. mixing various ingredients",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:153,llava-ov-7b,season,AB,"A. extracting oil from a car engine
B. lighting a woodfire",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:154,llava-ov-7b,season,BA,"B, A",,,BA,unparseable,unparseable,,False,official parser returned None,,
tsh:155,llava-ov-7b,season,BA,B. talking to the camera happens before A. applying makeup to hair.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:156,llava-ov-7b,season,AB,"A. talking to the camera
B. applying makeup to hair",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:157,llava-ov-7b,season,BA,Action B. blending all the ingredients together happens before Action A. pouring dressing on the lettuce.,BA,BA,BA,valid,valid,True,False,,,
tsh:158,llava-ov-7b,season,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:159,llava-ov-7b,season,BA,"B. opening a door
A. swinging on a swing",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:160,llava-ov-7b,season,AB,Aah! happens before Ahli and child walks outside happens before child goes down the slide.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:161,llava-ov-7b,season,BA,"B. swinging on a swing
A. walking",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:162,llava-ov-7b,season,BA,"A. going down the slide
B. walking",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:163,llava-ov-7b,season,AB,A.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:164,llava-ov-7b,season,BA,B. washing clothes,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:165,llava-ov-7b,season,AB,"A. walking through a door
B. displaying an amplifier",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:166,llava-ov-7b,season,BA,A. opening the coconut using a knife,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:167,llava-ov-7b,season,BA,"B. walking down stairs
A. working out with a rowing machine",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:168,llava-ov-7b,season,BA,"B. washing the surface of a car, A. cleaning car tires",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:169,llava-ov-7b,season,AB,"A. cleaning car tires
B. steam cleaning the car's engine",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:170,llava-ov-7b,season,BA,"B. playing water polo
A. celebrating on the podium",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:171,llava-ov-7b,season,AB,"A. scuba diving through a cave
B. grazing",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:172,llava-ov-7b,season,BA,B. adding the spring rolls to hot oil happens before A. plating the spring rolls with sauce.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:173,llava-ov-7b,season,BA,Action A happens after Action B.,AB,AB,BA,valid,valid,False,False,,,
tsh:174,llava-ov-7b,season,AB,"A. bullfighting
B. fighting in armor",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:175,llava-ov-7b,season,BA,B. putting on safety harnesses happens before A. climbing up the stairs.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:176,llava-ov-7b,season,AB,A. jumping and walking on the stilts happens before B. jumping over a bench.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:177,llava-ov-7b,season,BA,"B. performing skateboard tricks
A. celebrating awards",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:178,llava-ov-7b,season,AB,"A. performing skateboarding tricks
B. celebrating awards",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:179,llava-ov-7b,season,BA,B. traveling on bus happens before A. floating on inner tubes in the water.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:180,llava-ov-7b,season,AB,B,B,B,,valid,valid,False,False,,,
tsh:181,llava-ov-7b,season,BA,"B. drawing on a sweet potato
A. filling a basket",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:182,llava-ov-7b,season,AB,A.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:183,llava-ov-7b,season,BA,A red kayak moving through the river,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:184,llava-ov-7b,season,AB,"A. mixing candied fruits with liquor
B. mixing ingredients",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:185,llava-ov-7b,season,AB,"A. mixing candied fruits with liquor
B. smoothing the batter",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:186,llava-ov-7b,season,BA,"B. mixing ingredients together
A. baking cookies",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:187,llava-ov-7b,season,AB,"A. playing table tennis with unusual objects
B. collecting ping pong balls",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:188,llava-ov-7b,season,BA,B. playing table tennis with unusual objects happens before A. collecting ping pong balls.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:189,llava-ov-7b,season,AB,"A. taking a bike out of a case
B. assembling a bicycle",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:190,llava-ov-7b,season,BA,"B. holding a makeup brush
A. brushing nails",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:191,llava-ov-7b,season,BA,"B. holding a makeup brush
A. painting nails",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:192,llava-ov-7b,season,AB,A. cooking rhubarb on the stove happens before B. eating ice cream.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:193,llava-ov-7b,season,BA,B,B,B,,valid,valid,False,False,,,
tsh:194,llava-ov-7b,season,AB,"A. pouring the eggs and stirring them
B. platinging the eggs and seasoning them",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:195,llava-ov-7b,season,AB,Running in the field (A. Rafting in the river B.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:196,llava-ov-7b,season,BA,"B. drumming performance, A. walking in a crowd",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:197,llava-ov-7b,season,BA,"B. skateboarding down a hill, A. setting the board upright",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:198,llava-ov-7b,season,AB,"A. driving a convertible
B. ride down an escalator",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:199,llava-ov-7b,season,BA,"B. riding down an escalator
A. playing cards",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:200,llava-ov-7b,season,AB,"A. seasoning the goose liver
B. removing an ingredient and adding another",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:201,llava-ov-7b,season,BA,"B. mixing ingredients
A. baking cookies",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:202,llava-ov-7b,season,AB,"A. mixing ingredients
B. taking cookies out of the oven",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:203,llava-ov-7b,season,BA,Action B. adding ingredients to a salad happens before Action A. preparing a salad.,BA,BA,BA,valid,valid,True,False,,,
tsh:204,llava-ov-7b,season,AB,"A. preparing ingredients
B. adding ingredients to a salad",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:205,llava-ov-7b,season,BA,"B. eating ice cream
A. ice cream production",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:206,llava-ov-7b,season,AB,A,A,A,,valid,valid,False,False,,,
tsh:207,llava-ov-7b,season,BA,"B. adding garlic to hot oil in a pan
A. cooking chicken and pasta",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:208,llava-ov-7b,season,AB,"A. traveling on a bus
B. celebrating with a trophy",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:209,llava-ov-7b,season,BA,B. putting a skirt over a rod happens before A. decorating a Christmas tree.,,,,unparseable,unparseable,,False,official parser returned None,,
