sample_id,model,method,ground_truth,raw_model_output,local_prediction,official_prediction,diagnostic_prediction,parse_status,original_parser_status,correct_status,parser_difference,original_parser_error,failure_stage,runtime_error
tsh:26,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action B. throwing a bowling ball
2. Action A. talking to the camera",BA,BA,BA,valid,valid,False,False,,,
tsh:27,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. rollerskating across a crosswalk
2. Action A. talking",BA,BA,BA,valid,valid,True,False,,,
tsh:28,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: displaying a sand dunes
2. Action B: leading and riding camels

The video first shows a wide view of the sand dunes, and then it transitions to a group of people leading and riding camels.",AB,AB,AB,valid,valid,True,False,,,
tsh:29,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: washing a car
2. Action B: showing the inside of a car",AB,AB,AB,valid,valid,True,False,,,
tsh:30,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action A: flying a drone
2. Action B: jumping into the water",AB,AB,AB,valid,valid,False,False,,,
tsh:31,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: exiting a building with a snowboard
2. Action B: snowboarding on a street",AB,AB,AB,valid,valid,True,False,,,
tsh:32,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. walking up stairs
2. Action A. trimming hedges",BA,BA,BA,valid,valid,True,False,,,
tsh:33,qwen2.5-vl-7b,tcd,BA,Action A. whisking eggs and steaming them happens before Action B. serving scrambled eggs on toast.,AB,AB,AB,valid,valid,False,False,,,
tsh:34,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. attending a bullfight
2. Action A. Matadors walking in the ring",BA,BA,BA,valid,valid,True,False,,,
tsh:35,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: preparing to jump
2. Action B: zip lining",AB,AB,AB,valid,valid,True,False,,,
tsh:36,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. playing the guitar
2. Action A. playing the flute",BA,BA,BA,valid,valid,True,False,,,
tsh:37,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B: preparing for a dive on a diving board
2. Action A: jumping into a pool

The video first shows a person preparing to dive on a diving board, and then it transitions to a person jumping into a pool.",BA,BA,BA,valid,valid,True,False,,,
tsh:38,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: mixing ingredients in a bowl
2. Action B: making a sandwich",AB,AB,AB,valid,valid,True,False,,,
tsh:39,qwen2.5-vl-7b,tcd,BA,Action A happens before Action B.,AB,AB,AB,valid,valid,False,False,,,
tsh:40,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: assembling a bike
2. Action B: putting tools in the box",AB,AB,AB,valid,valid,True,False,,,
tsh:41,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. putting something in the trunk of a car
2. Action A. walking on a slackline",BA,BA,BA,valid,valid,True,False,,,
tsh:42,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Pedaling a bike (Action A)
2. Arm-wrestling (Action B)",AB,AB,AB,valid,valid,True,False,,,
tsh:43,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Baking cookies
2. Mixing ingredients",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:44,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A. opening a door
2. Action B. cutting hair",AB,AB,AB,valid,valid,True,False,,,
tsh:45,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. women talking
2. Action A. getting tattoos done",BA,BA,BA,valid,valid,True,False,,,
tsh:46,qwen2.5-vl-7b,tcd,AB,Action A. a man's face moving happens before Action B. shining a shoe.,AB,AB,AB,valid,valid,True,False,,,
tsh:47,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: coating the squid rings with flour
2. Action B: frying the squid rings",AB,AB,AB,valid,valid,True,False,,,
tsh:48,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. B. washing hands
2. A. lighting a candle",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:49,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action A: cleaning a toilet
2. Action B: cleaning a bathtub",AB,AB,AB,valid,valid,False,False,,,
tsh:50,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: playing rock paper scissors
2. Action B: giving a high five",AB,AB,AB,valid,valid,True,False,,,
tsh:51,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: reaching for the last beer
2. Action B: giving a high five",AB,AB,AB,valid,valid,True,False,,,
tsh:52,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. scrolling text
2. Action A. running water from a faucet",BA,BA,BA,valid,valid,True,False,,,
tsh:53,qwen2.5-vl-7b,tcd,AB,"The two actions in the video are:

1. Action B. throwing a javelin
2. Action A. throwing a pebble

The video starts with Ian ""The Saxon"" Hall throwing a javelin, followed by a title card about him. Then, the video transitions to a person throwing a pebble on a beach.",BA,BA,BA,valid,valid,False,False,,,
tsh:54,qwen2.5-vl-7b,tcd,BA,Action B. mixing water and vinegar in a bowl happens before Action A. flipping pasta.,BA.,BA.,BA,valid,valid,False,False,,,
tsh:55,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A. crushing the ingredients
2. Action B. cooking pasta",AB,AB,AB,valid,valid,True,False,,,
tsh:56,qwen2.5-vl-7b,tcd,BA,"Action B. mixing water and vinegar in a bowl
Action A. cooking pasta",BA,BA,BA,valid,valid,True,False,,,
tsh:57,qwen2.5-vl-7b,tcd,AB,"The two actions in the video are:

1. Action A: throwing a hammer
2. Action B: celebrating a medal

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:58,qwen2.5-vl-7b,tcd,BA,Action B. walking toward the door of a house happens before Action A. entering a workshop.,BA,BA,BA,valid,valid,True,False,,,
tsh:59,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. shoveling snow
2. Action A. entering a workshop",BA,BA,BA,valid,valid,True,False,,,
tsh:60,qwen2.5-vl-7b,tcd,AB,"Action A. blending ingredients in a food processor
Action B. mixing various ingredients in a bowl",AB,AB,AB,valid,valid,True,False,,,
tsh:61,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action B. skateboarding
2. Action A. registering for the event",BA,BA,BA,valid,valid,False,False,,,
tsh:62,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. B. chilling against a fence
2. A. rollerblading tricks",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:63,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. chilling against a fence
2. Action A. roller skating on ramps",BA,BA,BA,valid,valid,True,False,,,
tsh:64,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: play fighting with croquet mallets
2. Action B: hitting a ball",AB,AB,AB,valid,valid,True,False,,,
tsh:65,qwen2.5-vl-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:66,qwen2.5-vl-7b,tcd,BA,Action B. using a hammer to remove debris happens before Action A. using a flat equipment to move the dumbbell shaped steels.,BA,BA,BA,valid,valid,True,False,,,
tsh:67,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: driving a car
2. Action B: skating on the railing",AB,AB,AB,valid,valid,True,False,,,
tsh:68,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. B. walking around a ladder
2. A. smoothing wallpaper",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:69,qwen2.5-vl-7b,tcd,AB,Action A. walking around a ladder happens before Action B. measuring wallpaper.,AB,AB,AB,valid,valid,True,False,,,
tsh:70,qwen2.5-vl-7b,tcd,BA,"Action B. mixing cake ingredients
Action A. frosting a cake",BA,BA,BA,valid,valid,True,False,,,
tsh:71,qwen2.5-vl-7b,tcd,BA,Action A. opening a can happens before Action B. wiping the boot with a towel.,AB,AB,AB,valid,valid,False,False,,,
tsh:72,qwen2.5-vl-7b,tcd,AB,"Action A. mashing the mixture in a bowl
Action B. topping the tortillas with various ingredients",AB,AB,AB,valid,valid,True,False,,,
tsh:73,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. B. knitting
2. A. Slapping the pillow",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:74,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action B. slicing a loaf of bread
2. Action A. placing it in the oven",BA,BA,BA,valid,valid,False,False,,,
tsh:75,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: Bungee jumping from a bridge
2. Action B: Swimming

The video first shows a person bungee jumping from a bridge, followed by a scene of people swimming in the ocean.",AB,AB,AB,valid,valid,True,False,,,
tsh:76,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. B. riding bikes
2. A. giving a hug",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:77,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action A. roasting a pepper on a stove
2. Action B. juicing a lemon",AB,AB,AB,valid,valid,False,False,,,
tsh:78,qwen2.5-vl-7b,tcd,AB,Action B. rolling a piece of dough into a ball happens before Action A. adding oil to the dough in the mixer.,BA,BA,BA,valid,valid,False,False,,,
tsh:79,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. skateboarding
2. Action A. doing skateboard tricks down stairs

The video starts with people skateboarding on a street, and then it transitions to a scene where a person is doing skateboard tricks down stairs.",BA,BA,BA,valid,valid,True,False,,,
tsh:80,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A. applying wallpaper
2. Action B. smoothing wallpaper with a spatula",AB,AB,AB,valid,valid,True,False,,,
tsh:81,qwen2.5-vl-7b,tcd,BA,Action A happens before Action B.,AB,AB,AB,valid,valid,False,False,,,
tsh:82,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: walking on a dock
2. Action B: wakeboarding tricks",AB,AB,AB,valid,valid,True,False,,,
tsh:83,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. B. working in an office
2. A. washing hands",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:84,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action B. washing hands
2. Action A. working in an office",BA,BA,BA,valid,valid,False,False,,,
tsh:85,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B: adding mashed potatoes and chutney, then mixing
2. Action A: heating a pan",BA,BA,BA,valid,valid,True,False,,,
tsh:86,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A. cutting and squeezing lemons
2. Action B. making lemonade",AB,AB,AB,valid,valid,True,False,,,
tsh:87,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: slicing the onion
2. Action B: coating the onion rings in batter",AB,AB,AB,valid,valid,True,False,,,
tsh:88,qwen2.5-vl-7b,tcd,BA,Action B. mixing milk with vinegar happens before Action A. mixing ingredients in a bowl.,BA,BA,BA,valid,valid,True,False,,,
tsh:89,qwen2.5-vl-7b,tcd,AB,Action B. peeling transfer paper off the client's back happens before Action A. sticking things on paper.,BA,BA,BA,valid,valid,False,False,,,
tsh:90,qwen2.5-vl-7b,tcd,BA,Action A. melting butter and adding garlic happens before Action B. adding potatoes to boiling water and cooking them.,AB,AB,AB,valid,valid,False,False,,,
tsh:91,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. B. washing a car
2. A. cleaning the interior of a car",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:92,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: examining paint brushes
2. Action B: mixing paint with a paint brush",AB,AB,AB,valid,valid,True,False,,,
tsh:93,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. talking to the camera
2. Action A. preparing ingredients",BA,BA,BA,valid,valid,True,False,,,
tsh:94,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: scuba diving
2. Action B: taking photos on a boat",AB,AB,AB,valid,valid,True,False,,,
tsh:95,qwen2.5-vl-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:96,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. cutting vegetables
2. Action A. crushing the ingredients in a food processor",BA,BA,BA,valid,valid,True,False,,,
tsh:97,qwen2.5-vl-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:98,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. presenting ingredients
2. Action A. making a sandwich",BA,BA,BA,valid,valid,True,False,,,
tsh:99,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: performing a belly button piercing
2. Action B: looking in the mirror",AB,AB,AB,valid,valid,True,False,,,
tsh:100,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B: performing a frisbee routine with dogs
2. Action A: swinging a dog on a red plate",BA,BA,BA,valid,valid,True,False,,,
tsh:101,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A. adding herbs to the soup
2. Action B. adding ingredients to the soup",AB,AB,AB,valid,valid,True,False,,,
tsh:102,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action A: playing clarinets
2. Action B: leading the band

The video starts with a close-up of a person playing a clarinet, and then it transitions to a wider shot where a conductor is leading the band.",AB,AB,AB,valid,valid,False,False,,,
tsh:103,qwen2.5-vl-7b,tcd,AB,Action B. mixing chocolate and rice crispies happens before Action A. putting a cake in a display case.,BA,BA,BA,valid,valid,False,False,,,
tsh:104,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: grooming a dog
2. Action B: trimming dog nails",AB,AB,AB,valid,valid,True,False,,,
tsh:105,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. B. grooming a dog
2. A. trimming dog nails",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:106,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action B. riding camels
2. Action A. guiding a tour in a desert",BA,BA,BA,valid,valid,False,False,,,
tsh:107,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action A: getting a tattoo
2. Action B: talking to the camera",AB,AB,AB,valid,valid,False,False,,,
tsh:108,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: exercising in a gym
2. Action B: driving

The video first shows a person exercising in a gym, and then transitions to a scene of people driving in a car.",AB,AB,AB,valid,valid,True,False,,,
tsh:109,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: walking around a kayak
2. Action B: exercising in a gym

So, Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:110,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action A: dancing on pointe
2. Action B: speaking to the camera",AB,AB,AB,valid,valid,False,False,,,
tsh:111,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. B. seasoning the chicken
2. A. tearing apart the chicken",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:112,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A. preparing steamed rice using a rice cooker
2. Action B. preparing spinach and seasoning it",AB,AB,AB,valid,valid,True,False,,,
tsh:113,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: Getting a spare tire out
2. Action B: Lowering a car",AB,AB,AB,valid,valid,True,False,,,
tsh:114,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action A: removing a tire
2. Action B: getting a spare tire out",AB,AB,AB,valid,valid,False,False,,,
tsh:115,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B: riding a motor boat
2. Action A: wearing sunblock",BA,BA,BA,valid,valid,True,False,,,
tsh:116,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A. applying fake nails
2. Action B. applying lipstick",AB,AB,AB,valid,valid,True,False,,,
tsh:117,qwen2.5-vl-7b,tcd,AB,Action A. blending ingredients into a paste happens before Action B. adding oil to the pan and frying the seeds with onion paste.,AB,AB,AB,valid,valid,True,False,,,
tsh:118,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. screwing the tools in place of the holes
2. Action A. running a sharp object along the paper",BA,BA,BA,valid,valid,True,False,,,
tsh:119,qwen2.5-vl-7b,tcd,AB,"The two actions in the video are:

1. Action A. mixing ingredients
2. Action B. rolling out dough and adding sugar on it

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:120,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. rolling a flatten dough
2. Action A. slicing a cake and placing slices on a cooking sheet",BA,BA,BA,valid,valid,True,False,,,
tsh:121,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

Action B. mixing ingredients
Action A. slicing a cake and placing slices on a cooking sheet",BA,BA,BA,valid,valid,True,False,,,
tsh:122,qwen2.5-vl-7b,tcd,AB,"The two actions in the video are:

1. Action A: rolling out dough and adding sugar on it
2. Action B: slicing a cake and placing slices on a cooking sheet

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:123,qwen2.5-vl-7b,tcd,AB,"Action A. mixing ingredients
Action B. rolling a flatten dough",AB,AB,AB,valid,valid,True,False,,,
tsh:124,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action A: trying to get something in the eye
2. Action B: a child crying",AB,AB,AB,valid,valid,False,False,,,
tsh:125,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: working out on spin bikes
2. Action B: talking to the camera",AB,AB,AB,valid,valid,True,False,,,
tsh:126,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. observing a temple
2. Action A. receiving a white box",BA,BA,BA,valid,valid,True,False,,,
tsh:127,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. observing a temple
2. Action A. an arrow hitting a board",BA,BA,BA,valid,valid,True,False,,,
tsh:128,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: cutting hair
2. Action B: walking down a street",AB,AB,AB,valid,valid,True,False,,,
tsh:129,qwen2.5-vl-7b,tcd,AB,The action that happens before is B. opening the door.,,,,unparseable,unparseable,,False,official parser returned None,,
tsh:130,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. B. walking across a suspension bridge
2. A. rafting down a river",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:131,qwen2.5-vl-7b,tcd,AB,"The video shows a cricket match, not a baseball game. Therefore, there is no action A (playing baseball) in the video. The only action that occurs is B (holding up a large silver award), which is not present in the video. The video does not show any award being held up.",A,A,,valid,valid,False,False,,,
tsh:132,qwen2.5-vl-7b,tcd,BA,Action B. playing ping pong happens before Action A. a person walking towards someone.,BA,BA,BA,valid,valid,True,False,,,
tsh:133,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. B. rolling the garment in a towel
2. A. washing clothes",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:134,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A. making dough
2. Action B. baking cookies",AB,AB,AB,valid,valid,True,False,,,
tsh:135,qwen2.5-vl-7b,tcd,AB,"Action A. cutting and taking out small patties of potato
Action B. frying the patties",AB,AB,AB,valid,valid,True,False,,,
tsh:136,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. B. grabbing a surfboard
2. A. surfing",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:137,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. B. grabbing a surfboard
2. A. surfing",,,,unparseable,unparseable,,False,official parser returned None,,
tsh:138,qwen2.5-vl-7b,tcd,AB,Action A happens before Action B.,AB,AB,AB,valid,valid,True,False,,,
tsh:139,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. putting on a sock
2. Action A. tying shoelaces",BA,BA,BA,valid,valid,True,False,,,
tsh:140,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: jumping on hopscotch squares
2. Action B: unfolding a note

Action A happens before Action B.",ABAB,ABAB,AB,valid,valid,False,False,,,
tsh:141,qwen2.5-vl-7b,tcd,BA,"The actions in the video are:

1. Playing a bagpipe (Action B)
2. Playing a piano (Action A)",BA,BA,BA,valid,valid,True,False,,,
tsh:142,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action A: playing a piano
2. Action B: playing a bagpipe",AB,AB,AB,valid,valid,True,False,,,
tsh:143,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. **Action A. vacuuming the car interior**
2. **Action B. washing a car**",AB,AB,AB,valid,valid,True,False,,,
tsh:144,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. preparing scuba diving
2. Action A. scuba diving in the sea",BA,BA,BA,valid,valid,True,False,,,
tsh:145,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action B. removing contact lenses
2. Action A. placing contact lenses into a case",BA,BA,BA,valid,valid,False,False,,,
tsh:146,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. washing hands
2. Action A. throwing a paper towel in the waste bin",BA,BA,BA,valid,valid,True,False,,,
tsh:147,qwen2.5-vl-7b,tcd,AB,"Action A. puring water to a pan
Action B. grating carrots",AB,AB,AB,valid,valid,True,False,,,
tsh:148,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action A: chopping kale up on a cutting block
2. Action B: pouring water to a pan",AB,AB,AB,valid,valid,False,False,,,
tsh:149,qwen2.5-vl-7b,tcd,BA,"The actions in the video occur in the following order:

1. Action B. drinking coffee
2. Action A. chilling on a lakeside",BA,BA,BA,valid,valid,True,False,,,
tsh:150,qwen2.5-vl-7b,tcd,AB,"The actions in the video occur in the following order:

1. Action B. drinking beer
2. Action A. two men turning and looking at each other",BA,BA,BA,valid,valid,False,False,,,
